#  kx   kyz         |phi(kx, kyz)|^2
   24     2   2.9459868934975117E-36
   25     2   1.5867026820166643E-36
   26     2   4.1241842672739192E-37
   27     2   2.3803822326905346E-37
   28     2   9.4621893954975564E-37
   29     2   1.5959601437100264E-37
   30     2   4.1638655923506545E-37
   31     2   3.5580081809123604E-36
   32     2   1.1011345063833444E-35
   33     2   2.2983586284782838E-36
   34     2   2.0688293333444804E-37
   35     2   1.2074325018645069E-37
   36     2   3.8691282251120258E-37
   37     2   9.6636789701274417E-38
   38     2   1.3215625843691321E-37
   39     2   6.3080874951797320E-37
   40     2   1.4966852415017309E-36
   41     2   8.4914822400689864E-37
   42     2   7.6755515873353586E-37
   43     2   5.0354742516225125E-37
   44     2   6.4308963301737779E-37
   45     2   8.0524577783807948E-37
   46     2   5.0523445732936752E-37
   47     2   1.8155846925851232E-36
   48     2   1.2799752936256199E-36
   49     2   2.5803611204478718E-36
   50     2   3.4016100781098476E-37
   51     2   2.8819080340739676E-37
   52     2   3.4667644247947383E-37
   53     2   4.5467251935867777E-37
   54     2   7.4125960146635595E-37
   55     2   1.2372762699411155E-36
   56     2   1.6950200915512088E-36
   57     2   9.6049510665637183E-37
   58     2   5.3369736671939277E-37
   59     2   1.8957738656989867E-37
   60     2   7.7509161892993753E-37
   61     2   4.1116132606025497E-37
   62     2   5.4504753148906479E-37
   63     2   6.4340272207849109E-36
   64     2   1.4044085642162499E-35
   65     2   9.5556830605400156E-36
   66     2   8.2461812888023384E-37
   67     2   1.9156039765165656E-37
   68     2   4.7528839138006128E-37
   69     2   1.7187888049980992E-37
   70     2   3.4592232813011991E-37
   71     2   1.5624912142524885E-36
   72     2   2.3240437215450959E-36
   73     2   1.0166252091512519E-36
   74     2   2.9336374159309471E-37
   75     2   2.8341517955573283E-37
   76     2   8.7541710610116873E-37
   77     2   2.8469427568164819E-37
   78     2   2.3489161287226395E-37
   79     2   1.5633423235695090E-36
   80     2   2.4806541169193672E-36
   81     2   1.2874201574481543E-36
   82     2   1.0812482334167242E-36
   83     2   1.4059785413911858E-37
   84     2   4.9570970069301697E-37
   85     2   3.3840755737656822E-37
   86     2   3.6303669607258864E-37
   87     2   2.0039383006829424E-37
   88     2   1.4287009084111653E-36
   89     2   8.9584713732117224E-37
   90     2   4.4057847890411847E-37
   91     2   3.0859839688747486E-37
   92     2   2.2769372698820076E-36
   93     2   1.8833552334355027E-37
   94     2   2.0785220451999803E-37
   95     2   2.2382727946537947E-36
   96     2   1.6367405084786939E-36
   97     2   2.6515259554080288E-36
   98     2   1.2407080749749682E-37
   99     2   1.3424547946627852E-37
  100     2   1.3069081893208847E-36
  101     2   4.0707223117396320E-38
  102     2   3.5278656413685345E-37
  103     2   1.1244815447334680E-36
  104     2   2.2789321027550365E-36
  105     2   6.0162998283618959E-37
  106     2   3.4856169777481303E-37
  107     2   1.2610695150336149E-36
  108     2   2.0770463087573279E-36
  109     2   1.0249667709195840E-37
  110     2   7.7912477271989296E-37
  111     2   1.0767277206510079E-36
  112     2   5.8580948102021635E-36
  113     2   5.4109523251473451E-37
  114     2   1.9776292362129948E-37
  115     2   3.6572246136075180E-37
  116     2   5.4787311359163180E-37
  117     2   8.9974442905381900E-37
  118     2   2.9954541647356421E-38
  119     2   3.9935540082019437E-37
  120     2   7.0994823635426486E-37
  121     2   8.5068660940098872E-37
  122     2   1.2775923451713126E-36
  123     2   2.6867257926721785E-37
  124     2   1.8132193190190409E-36
  125     2   2.8538396579785761E-37
  126     2   4.9834628540562632E-37
  127     2   7.7181517247500028E-37
  128     2   2.2968165009267458E-35

    0     3   8.5490688133967846E-34
    1     3   2.6900108764999235E-33
    2     3   1.7525102458352282E-36
    3     3   1.2142482870061198E-36
    4     3   2.8590078846234673E-36
    5     3   2.8594566738021018E-36
    6     3   1.2641126509290128E-37
    7     3   7.6884009937255508E-36
    8     3   2.6309512803021000E-36
    9     3   6.9143300454839536E-36
   10     3   9.7484997293336218E-37
   11     3   9.3812403039489948E-37
   12     3   2.4278611600312324E-37
   13     3   2.8504820767438019E-36
   14     3   5.5442169535025458E-37
   15     3   1.7098810710923456E-36
   16     3   8.6513444156230576E-36
   17     3   1.3823454033497107E-35
   18     3   2.4186874690018801E-37
   19     3   1.3793800528067930E-36
   20     3   7.8688688852341517E-38
   21     3   2.3515873160776088E-36
   22     3   1.3124216777123191E-36
   23     3   1.1152031975197526E-35
   24     3   2.8690258480289948E-36
   25     3   2.1262386540771812E-36
   26     3   5.6432048725049797E-37
   27     3   1.4994886576488116E-36
   28     3   1.9600408903107018E-36
