#  kx   kyz         |phi(kx, kyz)|^2
    7     2   9.6502387148392783E-03
    8     2   1.0175888203142351E-35
    9     2   1.5387750467367678E-34
   10     2   7.0354424860324188E-35
   11     2   3.1504522672350855E-35
   12     2   3.6001766145524501E-35
   13     2   1.9275308908604344E-34
   14     2   4.3119914594898669E-35
   15     2   1.0935612407486904E-34
   16     2   2.0062855008409181E-35
   17     2   1.3331468465705974E-34
   18     2   1.3960491101555593E-34
   19     2   2.9908086481265523E-35
   20     2   1.0814711281487759E-34
   21     2   9.4894807037141521E-36
   22     2   1.0195069121580006E-35
   23     2   4.2091240380416920E-35
   24     2   4.8646420441737830E-36
   25     2   8.8331751566723880E-35
   26     2   1.5812141386815141E-34
   27     2   6.1487685012726538E-35
   28     2   5.1934338712337468E-35
   29     2   4.2722267037433827E-35
   30     2   8.7609308633924551E-35
   31     2   1.0182193268192219E-34
   32     2   1.2221090146202076E-35
   33     2   5.8150243449953363E-35
   34     2   1.5462087225211846E-34
   35     2   6.4021353701982892E-35
   36     2   5.8374840599221574E-35
   37     2   5.6730818523033333E-35
   38     2   8.2466983038358545E-35
   39     2   8.7827559025563812E-35
   40     2   2.0122164093501487E-35
   41     2   6.8500703375153925E-35
   42     2   2.1248366954112301E-36
   43     2   3.2786039725961087E-35
   44     2   2.3525093208379553E-35
   45     2   1.3293211891728642E-35
   46     2   2.8062388632517453E-35
   47     2   1.4431721952168014E-35
   48     2   8.0899613866283206E-36
   49     2   5.8151489224907978E-36
   50     2   5.5193301293934315E-35
   51     2   1.1136928519977457E-36
   52     2   3.2199606474720257E-35
   53     2   2.3695707219236377E-36
   54     2   2.4254076355704111E-35
   55     2   4.8448691101316345E-35
   56     2   5.4041686490254049E-36
   57     2   7.1365935605589622E-36
   58     2   1.0446825530049773E-35
   59     2   2.2163345807205542E-35
   60     2   3.5902362709820316E-35
   61     2   7.0096376608899261E-35
   62     2   3.4804948824940266E-35
   63     2   3.7978729819245032E-35
   64     2   1.0578688659276789E-35
   65     2   8.0063491590914701E-35
   66     2   1.0019030757489096E-34
   67     2   3.4119453936808244E-35
   68     2   1.3491289780465277E-35
   69     2   6.0690875262706060E-35
   70     2   1.1204144282843714E-35
   71     2   3.8065176663856532E-35
   72     2   5.5234492767029933E-36
   73     2   3.7184843862267149E-35
   74     2   1.9734272054643056E-35
   75     2   1.5800208945636001E-35
   76     2   1.0354494348533249E-35
   77     2   2.1691965913308832E-35
   78     2   2.8215994138371641E-35
   79     2   3.7213125348909680E-35
   80     2   4.9470991799665577E-36
   81     2   2.2484757926758787E-35
   82     2   1.4190537623776025E-35
   83     2   3.2448626345395831E-35
   84     2   8.4843913985728581E-37
   85     2   1.0232755259196112E-35
   86     2   2.1692993272623081E-35
   87     2   3.5574222311179969E-35
   88     2   3.6378025220811687E-36
   89     2   3.3633257782850936E-35
   90     2   2.7433799177855233E-35
   91     2   7.7828775203345089E-35
   92     2   2.8588101653345892E-36
   93     2   1.7592609367075592E-35
   94     2   6.7140972981018608E-35
   95     2   1.9090153240928546E-34
   96     2   9.0560141961330128E-36
   97     2   1.3666088244233706E-34
   98     2   6.4392681964307448E-35
   99     2   6.0575144854284654E-35
  100     2   1.0496911507028150E-35
  101     2   3.0020329888425526E-36
  102     2   2.8508207074377844E-35
  103     2   1.9528438999575926E-35
  104     2   4.2370308612321130E-36
  105     2   8.7239879083845531E-36
  106     2   1.0306383444536730E-36
  107     2   1.9131976521236178E-35
  108     2   2.0174756406457606E-35
  109     2   7.8544371066381967E-36
  110     2   2.0767437349916012E-35
  111     2   1.0281446907022064E-34
  112     2   9.8295855221419870E-36
  113     2   1.7083901991963604E-35
  114     2   4.6315732592998202E-36
  115     2   1.1100300473442917E-35
  116     2   1.6453994896791721E-35
  117     2   3.1572229673942202E-36
  118     2   5.1281230280809207E-35
  119     2   3.2152912145928950E-35
  120     2   5.9090443670113682E-36
  121     2   1.2951957792448191E-35
  122     2   2.9112195295292149E-35
  123     2   3.2436849084718092E-35
  124     2   5.7834730950920428E-35
  125     2   1.3260626392722114E-35
  126     2   4.0771556971148888E-35
  127     2   1.2487890085183100E-34
  128     2   2.1178564076499385E-35

    0     3   1.3767153591727649E-01
    1     3   1.9054172137991296E-01
    2     3   1.1781568166208592E-01
    3     3   7.2847749438345710E-02
    4     3   4.5043183761280886E-02
    5     3   2.7851084855939047E-02
    6     3   1.7220869976305009E-02
    7     3   1.0648000442956039E-02
    8     3   1.3102109472641441E-35
    9     3   9.4088127156186910E-35
   10     3   3.9619158328829163E-35
   11     3   1.0127490993085809E-34
   12     3   6.2452226425707331E-35
   13     3   3.2348803420516910E-35
   14     3   2.5748836900303255E-35
   15     3   1.2938070573342646E-35
   16     3   1.4564802121986548E-35
   17     3   2.7608752939361468E-35
   18     3   2.9561317340990945E-35
   19     3   4.6479505461848900E-35
   20     3   8.1448892563218949E-35
   21     3   4.7190632973232344E-35
   22     3   1.2807548140486659E-35
   23     3   3.1996213169171610E-35
   24     3   1.5905260268531111E-35
   25     3   4.7162181470596167E-35
   26     3   4.7395463715746353E-35
   27     3   7.6635358739802699E-35
   28     3   1.2971910307147773E-35
   29     3   5.3832910958683339E-35
   30     3   5.0592526321374739E-35
   31     3   1.1888647982683870E-34
   32     3   1.8473229042675569E-35
   33     3   4.6420348951109405E-35
   34     3   4.4239720857133920E-35
   35     3   5.6611202684586749E-35
   36     3   2.1910067277210261E-35
   37     3   1.0164200702316273E-34
   38     3   2.7005581897708554E-35
   39     3   8.3873500277418992E-36
   40     3   6.0031467335542261E-36
   41     3   2.1993198178702446E-35
   42     3   3.4831760803913049E-35
   43     3   1.4995679781188327E-35
   44     3   4.6167318404817617E-36
   45     3   9.2470116285697681E-36
   46     3   6.5763813539911863E-36
   47     3   2.8926541112232837E-35
   48     3   1.7716511359588593E-35
   49     3   3.8661008788248974E-36
   50     3   2.2330251072116676E-35
   51     3   1.2937423387745606E-35
   52     3   1.0013249313862003E-35
   53     3   1.1607307588860752E-35
   54     3   2.3544582497694890E-35
   55     3   4.0602541190119667E-35
   56     3   1.9181538709129850E-36
   57     3   1.4811523550531131E-35
   58     3   1.2504900984082509E-35
   59     3   3.9851703598252433E-35
   60     3   2.4038558405970340E-35
   61     3   1.6577839512295465E-34
   62     3   3.1936088663955736E-35
   63     3   3.0502295509980611E-35
   64     3   1.5137947576029474E-35
   65     3   9.3840648730974080E-35
   66     3   7.4830381149755387E-35
   67     3   4.2214286105369629E-35
   68     3   1.7125497021411223E-35
   69     3   3.1050408853735688E-35
   70     3   1.0916434439707954E-35
   71     3   3.7086062723572543E-35
   72     3   3.0040336104459705E-36
   73     3   1.0105269273229955E-35
   74     3   1.7252275134683079E-35
   75     3   1.7665471360813250E-35
   76     3   7.6170578839442040E-36
   77     3   4.3614263448057342E-35
   78     3   1.8827997893562536E-35
   79     3   4.5495375273924520E-35
   80     3   6.9777399342889794E-36
   81     3   8.8094138371558798E-37
   82     3   3.0696424669586026E-36
   83     3   3.8595597457320281E-35
   84     3   6.4973245834692574E-36
   85     3   1.0236769523196853E-35
   86     3   6.7713553265939259E-36
   87     3   3.0405079881781198E-35
   88     3   8.2311047279009008E-36
   89     3   4.5760267470545287E-36
   90     3   7.0570397302060871E-36
   91     3   2.8765548611708282E-35
   92     3   2.1609874510458315E-35
   93     3   2.6334188459467004E-35
   94     3   2.5918656724021196E-36
   95     3   1.1497976112331241E-34
   96     3   2.8527691822605871E-35
   97     3   1.1491857411090471E-34
   98     3   3.5009805349985037E-35
   99     3   1.7227224988879732E-35
  100     3   8.5003982306751106E-37
  101     3   1.7644916462246112E-35
  102     3   1.6240780400440221E-35
  103     3   2.0501951364153392E-36
  104     3   7.0453294914659140E-36
  105     3   7.5376315995481897E-36
  106     3   7.0628358021768738E-36
  107     3   1.2369235844523828E-35
  108     3   1.7448889908734889E-36
  109     3   1.3437884696141651E-35
  110     3   1.5625346585670479E-35
  111     3   2.2597074674162141E-35
  112     3   2.4739742117655206E-35
  113     3   1.2915741268585181E-35
  114     3   6.3892662353997034E-36
  115     3   1.6299126412399083E-35
  116     3   2.9734059184255664E-35
  117     3   2.4942934157413055E-35
  118     3   9.1033852569786362E-36
  119     3   1.7092099677463671E-35
  120     3   4.3859620399822925E-36
  121     3   2.7091012158650888E-35
  122     3   2.9763861182809516E-35
  123     3   2.8877315703207164E-35
  124     3   4.0952912539536505E-35
  125     3   3.8707055025386422E-35
  126     3   1.6139416162228606E-35
  127     3   7.3026057976093244E-35
  128     3   1.1677773297433324E-35

    0     4   3.0113802113233201E-01
    1     4   1.0590184861878223E-01
    2     4   7.1212073126502531E-02
    3     4   4.7885471597915535E-02
    4     4   3.2199854794714190E-02
    5     4   2.1652298366694269E-02
    6     4   1.4559757934257284E-02
    7     4   1.0960307754875705E-35
    8     4   8.5439762065377172E-36
    9     4   1.8132891555247961E-35
   10     4   2.2246868692384271E-35
   11     4   1.9197470494249568E-35
   12     4   3.0799080209804548E-35
   13     4   9.5106935858221098E-35
   14     4   9.2992649385173770E-35
   15     4   5.5407154703054815E-35
   16     4   8.4559041995374681E-36
   17     4   6.5361739180224701E-36
   18     4   1.0286180927872699E-35
   19     4   8.6600043722770545E-36
   20     4   5.9253996735532570E-35
   21     4   4.0296502664141268E-35
   22     4   1.5848553680152583E-35
   23     4   7.5969908627592260E-36
   24     4   1.2305564293847855E-35
   25     4   6.3449676767407626E-35
   26     4   3.0502960215742740E-35
   27     4   6.5439549890998420E-35
   28     4   1.4904924188291223E-35
   29     4   2.3690993563326241E-35
   30     4   8.4331887643027398E-35
   31     4   3.1924531436936281E-35
   32     4   3.1231244571846717E-35
   33     4   2.8903794421471189E-35
   34     4   5.6688471443584646E-35
   35     4   2.8187765841082983E-35
   36     4   9.2358061323588171E-36
   37     4   1.3122290573457028E-34
   38     4   2.3726220651619929E-35
   39     4   3.9532266466460154E-35
   40     4   4.4351323415540112E-36
   41     4   9.8234556098070034E-36
   42     4   1.5257393109221074E-35
   43     4   2.6684546631421484E-35
   44     4   1.1594318065147952E-35
   45     4   1.0342557069090078E-35
   46     4   2.8265071507407513E-35
   47     4   1.6790462083985236E-35
   48     4   8.1611034885984778E-36
   49     4   1.0120945210490223E-35
   50     4   2.8642713125736149E-35
   51     4   1.0408373610092151E-35
   52     4   8.7209904949349988E-36
   53     4   7.5495474463578174E-36
   54     4   3.5964549541593580E-35
   55     4   4.0769625731227334E-35
   56     4   6.5730166539892368E-36
   57     4   2.3081300332644446E-35
   58     4   7.4141759006684782E-36
   59     4   5.6819689776326209E-35
   60     4   1.2847768113183376E-35
   61     4   2.2118895486675910E-35
   62     4   2.6110120509646023E-35
   63     4   1.8903012399820421E-35
   64     4   4.3263834689511839E-36
   65     4   1.8943977152722344E-34
   66     4   2.2185001994070370E-35
   67     4   2.1333075914587895E-36
   68     4   1.0005305745615823E-35
   69     4   3.5595007774718718E-35
   70     4   1.0691262298626198E-35
   71     4   2.2277170724891243E-35
   72     4   1.5490125481096190E-35
   73     4   5.7659530372961583E-35
   74     4   1.0864475329329483E-35
   75     4   4.3811967038261288E-35
   76     4   4.5931989742380810E-36
   77     4   5.9680785286656550E-36
   78     4   1.7426692988925669E-35
   79     4   7.2522472395751679E-36
   80     4   1.9205629612419536E-36
   81     4   5.0581312419665465E-36
   82     4   8.8974129942535163E-36
   83     4   2.6059047452758558E-36
   84     4   9.4497303276590113E-36
   85     4   2.1547966601921042E-35
   86     4   2.3643234035003640E-35
   87     4   2.5185593569117569E-36
   88     4   1.3158907483324541E-35
   89     4   1.9505240256634856E-36
   90     4   2.5900455517798928E-35
   91     4   1.1659875994470960E-35
   92     4   1.7345444131314781E-35
   93     4   2.9172312678785812E-35
   94     4   4.6721937914431857E-36
   95     4   9.7904400916981464E-35
   96     4   1.4392880992091396E-35
   97     4   6.3983492694416702E-35
   98     4   1.1891823930482189E-35
   99     4   7.1903622578927700E-36
  100     4   1.4686273060846965E-35
  101     4   1.8493328644223089E-35
  102     4   2.6525254207659308E-35
  103     4   1.4779311399147285E-35
  104     4   1.6215556267409477E-35
  105     4   9.5824715205453817E-36
  106     4   3.7183025792139914E-36
  107     4   3.4152451677505237E-35
  108     4   4.1122657052064904E-36
  109     4   3.4835679881574568E-36
  110     4   6.3806645791063764E-36
  111     4   1.3617070339226392E-35
  112     4   1.2085521249346232E-35
  113     4   4.2594619047593660E-36
  114     4   5.3621115071621771E-36
  115     4   1.4217621742198071E-35
  116     4   1.0892805473022337E-35
  117     4   9.9116382260003437E-36
  118     4   5.8079284540392871E-35
  119     4   1.9355563173055660E-35
  120     4   1.1220035749447703E-36
  121     4   1.3535599103082117E-35
  122     4   4.9555825211767123E-36
  123     4   3.5699198054818291E-35
  124     4   3.4242452978799034E-35
  125     4   4.9865308317167747E-35
  126     4   4.2191753559346889E-35
  127     4   1.1597570689657934E-35
  128     4   4.4482694379322194E-35

    0     5   2.7605350549997579E-02
    1     5   6.6466592609055755E-02
    2     5   4.7214653988969270E-02
    3     5   3.3539008100859406E-02
    4     5   2.3824486368921888E-02
    5     5   1.6923763315291419E-02
    6     5   1.2021822375220773E-02
    7     5   1.3021553808422455E-34
    8     5   1.2755814967304819E-35
    9     5   4.0017402233508037E-35
   10     5   1.3537429193291818E-35
   11     5   1.4551664384726463E-35
   12     5   2.0413354128985182E-35
   13     5   6.2011895579021439E-35
   14     5   1.9938497525480791E-35
   15     5   6.9891382792110488E-36
   16     5   1.1717558792502618E-35
   17     5   2.8166692290074522E-35
   18     5   3.4038984657616977E-35
   19     5   1.0766753114198470E-35
   20     5   2.4479763713374327E-35
   21     5   9.5861190747265384E-36
   22     5   2.4024897382097128E-36
   23     5   6.2971863716032292E-35
   24     5   2.1305278722842082E-36
   25     5   3.3441422795777051E-35
   26     5   3.5869423197906131E-36
   27     5   2.5287736912269152E-35
   28     5   2.9728370808928674E-35
   29     5   2.0638663771896267E-35
   30     5   2.7112742629676261E-35
   31     5   3.1811917941238407E-35
   32     5   1.1141441633446022E-35
   33     5   3.3043897887711640E-35
   34     5   3.4970077741386251E-35
   35     5   2.0434438846953221E-35
   36     5   7.6318928529506284E-36
   37     5   7.6175590488181452E-35
   38     5   2.2051438862675813E-35
   39     5   1.5814336129022323E-35
   40     5   2.0271458493186692E-35
   41     5   1.0752904073595726E-35
   42     5   2.3363178276079351E-35
   43     5   2.4970241542409218E-35
   44     5   1.1519259299200568E-35
   45     5   1.5694835005024360E-35
   46     5   1.2915926461654130E-35
   47     5   3.6435849979317671E-35
   48     5   1.0887826618273716E-35
   49     5   8.8177165240842094E-36
   50     5   8.9432377469843402E-36
   51     5   4.3972465069557195E-37
   52     5   1.1182648683886167E-35
   53     5   2.1500847916826854E-35
   54     5   1.2302549536095837E-35
   55     5   5.9544415732332623E-36
   56     5   6.1334142545453554E-36
   57     5   5.8717467092972449E-36
   58     5   1.0679963947504218E-35
   59     5   3.3978619314806953E-35
   60     5   3.0320197793489179E-35
   61     5   1.8116449048159300E-35
   62     5   2.4129435293739545E-35
   63     5   4.9651550361121834E-35
   64     5   5.9229039346262464E-36
   65     5   2.9558680726100729E-35
   66     5   1.4725899276213551E-35
   67     5   2.1711838385098945E-35
   68     5   3.5031701938180412E-36
   69     5   2.7000060173816960E-35
   70     5   9.5294528849024299E-36
   71     5   1.4156484759842840E-35
   72     5   6.9802872213954050E-36
   73     5   1.3167624144080068E-35
   74     5   1.6455738486652622E-35
   75     5   2.0803477994349872E-35
   76     5   3.5081226441519974E-36
   77     5   6.8597875383245308E-36
   78     5   3.3126470016785184E-37
   79     5   7.6465009819156157E-36
   80     5   6.5195052704770878E-36
   81     5   2.1774062484422263E-36
   82     5   2.6431366299097810E-36
   83     5   4.8845792798639193E-36
   84     5   2.1759419031454379E-35
   85     5   1.1231664174183367E-35
   86     5   2.6421857589116197E-36
   87     5   9.9213427008275820E-36
   88     5   1.1997025895233506E-36
   89     5   2.7255840169836375E-35
   90     5   9.4308655200986634E-36
   91     5   1.4977198674777172E-35
   92     5   1.9065810112946974E-35
   93     5   2.2934987347103616E-35
   94     5   1.2353705205644232E-35
   95     5   3.8764557047013345E-35
   96     5   8.4555549711814324E-36
   97     5   4.7144422341500124E-35
   98     5   3.3038026939133626E-35
   99     5   2.3282789920796232E-35
  100     5   6.9366295524796331E-36
  101     5   2.1120141750509576E-35
  102     5   5.5301733582677661E-36
  103     5   1.7631264170067627E-35
  104     5   7.3639861362711755E-36
  105     5   6.9582897591193400E-36
  106     5   5.2950371842624329E-36
  107     5   1.1584130674286780E-35
  108     5   1.8687851123193426E-36
  109     5   3.7009212777531400E-35
  110     5   5.2190515958315790E-36
  111     5   6.4812536006906609E-36
  112     5   1.1652459656298837E-35
  113     5   1.7336922538896069E-36
  114     5   5.5143628985738014E-36
  115     5   5.5306221582117261E-36
  116     5   6.9991174290259940E-36
  117     5   1.6060545301370484E-35
  118     5   1.6705340474228945E-35
  119     5   7.9276905368028249E-36
  120     5   2.6917764463958695E-36
  121     5   6.4765745088915935E-36
  122     5   1.6655214947433868E-35
  123     5   2.9436798649569971E-35
  124     5   6.0196913139625391E-36
  125     5   3.2556725796584864E-35
  126     5   5.2488334131463746E-35
  127     5   3.4778690362748261E-35
  128     5   5.7764069912929249E-35

    0     6   4.4358103096796223E-03
    1     6   4.5169595682338401E-02
    2     6   3.3367114492579432E-02
    3     6   2.4648535047639992E-02
    4     6   1.8208053972365065E-02
    5     6   1.3450422842264173E-02
    6     6   6.0909014446206406E-35
    7     6   8.4009291523038647E-35
    8     6   6.3324891756941051E-36
    9     6   6.2253469101690787E-35
   10     6   6.8256961560081425E-36
   11     6   2.6613198762889244E-36
   12     6   9.9197529304639518E-36
   13     6   1.4502559985294540E-35
   14     6   1.7743900262126962E-35
   15     6   2.3704920198879809E-35
   16     6   1.8107121665340402E-35
   17     6   1.5415439066868171E-35
   18     6   6.2332826889237405E-36
   19     6   1.4252310629560044E-35
   20     6   2.4553514124883746E-35
   21     6   2.2731172892013722E-35
   22     6   1.6071210723874262E-35
   23     6   1.9123131175579987E-35
   24     6   7.6147012291580469E-37
   25     6   1.8849794192885775E-35
   26     6   2.0209235232848379E-35
   27     6   1.3276052116474758E-35
   28     6   4.3585960762166510E-35
   29     6   1.2293793070302526E-35
   30     6   3.1716454745497171E-35
   31     6   1.5497782259661023E-35
   32     6   2.8869697397916473E-35
   33     6   1.1076242163243048E-35
   34     6   2.7944108185050144E-35
   35     6   5.8946115063781450E-35
   36     6   1.3381145621703362E-35
   37     6   5.4656681171490009E-35
   38     6   7.2387433335991168E-36
   39     6   4.9384220497218721E-36
   40     6   1.3315090429899685E-35
   41     6   9.1261047747678154E-36
   42     6   1.3244706492212404E-35
   43     6   1.1542212346138212E-35
