#  kx   kyz         |phi(kx, kyz)|^2
    7     5   3.1888693018228929E-11
    8     5   3.5588361400542502E-11
    9     5   1.4794181308480380E-11
   10     5   3.1397084169914885E-11
   11     5   1.5595660564594336E-11
   12     5   1.0553466846669497E-11
   13     5   2.8953802478060177E-11
   14     5   2.1913311162806493E-11
   15     5   7.2963285348305353E-12
   16     5   2.5881288293129085E-11
   17     5   2.6202725999821801E-11
   18     5   7.9139147098031966E-12
   19     5   2.1408670789041778E-11
   20     5   2.7628938429968402E-11
   21     5   1.4447092686995956E-11
   22     5   1.0892371868166380E-11
   23     5   3.5434725465307236E-11
   24     5   1.3496168995435043E-11
   25     5   3.5684355803003732E-11
   26     5   1.0734682201750083E-11
   27     5   1.4475508530337178E-11
   28     5   2.8417494594790008E-11
   29     5   2.0333231062062117E-11
   30     5   8.3064306573480499E-12
   31     5   2.6715643000646330E-11
   32     5   2.5270770376365313E-11
   33     5   7.1734430251478019E-12
   34     5   2.2630190747557877E-11
   35     5   2.8531704572014369E-11
   36     5   1.0044883762609499E-11
   37     5   1.6666669184793847E-11
   38     5   3.0469867097111760E-11
   39     5   1.5329733451887755E-11
   40     5   3.4726959050480004E-11
   41     5   3.3557394060825834E-11
   42     5   1.6107149540858521E-11
   43     5   2.9200460358939246E-11
   44     5   1.8035336719690721E-11
   45     5   9.4572883440141938E-12
   46     5   2.8082465611741712E-11
   47     5   2.3398793405399463E-11
   48     5   6.9412915540222028E-12
   49     5   2.4890220932148571E-11
   50     5   2.6986197779475996E-11
   51     5   8.7487768442696582E-12
   52     5   1.9554717661628131E-11
   53     5   2.8801902257520614E-11
   54     5   1.4776757895762766E-11
   55     5   1.0565336473444790E-11
   56     5   3.5467853884615106E-11
   57     5   1.3850031067619468E-11
   58     5   3.4530851607717062E-11
   59     5   1.1429409542008108E-11
   60     5   1.4415026883488464E-11
   61     5   2.6612813181372517E-11
   62     5   2.2843642918223611E-11
   63     5   7.1642827486081150E-12
   64     5   2.6136861748781840E-11

    0     6   5.1917368808583459E-11
    1     6   3.3130813405746102E-10
    2     6   3.6443275179394888E-10
    3     6   1.2908865628594395E-10
    4     6   2.6959768979084224E-10
    5     6   3.6281509300430602E-10
    6     6   2.4192105329271222E-10
    7     6   4.0925698672069346E-10
    8     6   4.5972556905140772E-10
    9     6   2.0917709892026414E-10
   10     6   4.1049650992945663E-10
   11     6   2.1543834503826600E-10
   12     6   1.5001575291391835E-10
   13     6   3.8627725710441025E-10
   14     6   2.9608327502900275E-10
   15     6   1.0630084658700284E-10
   16     6   3.4926800453111342E-10
   17     6   3.5010567105464467E-10
   18     6   1.1539862461410376E-10
   19     6   2.9276784414711313E-10
   20     6   3.6199078281732352E-10
   21     6   2.1146838384477591E-10
   22     6   1.5635344280008395E-10
   23     6   4.7119292953082680E-10
   24     6   1.8629279814364672E-10
   25     6   4.7269007475988154E-10
   26     6   1.5660942948730780E-10
   27     6   2.1000955325619627E-10
   28     6   3.7304831560876886E-10
   29     6   2.7784372615015932E-10
   30     6   1.2063037758013853E-10
   31     6   3.5726975192751257E-10
   32     6   3.4067807325358119E-10
   33     6   1.0503531536147091E-10
   34     6   3.0546897977344338E-10
   35     6   3.8095389219934795E-10
   36     6   1.4347154464816382E-10
   37     6   2.2904143545985847E-10
   38     6   3.9969573872758241E-10
   39     6   2.1619407268237032E-10
   40     6   4.4748576196556540E-10
   41     6   4.3205256619583311E-10
   42     6   2.2609161283025490E-10
   43     6   3.8429730959835280E-10
   44     6   2.4687189424467544E-10
   45     6   1.3515426955124187E-10
   46     6   3.7602336705417273E-10
   47     6   3.1495866799671371E-10
   48     6   1.0194754837770238E-10
   49     6   3.3618909153492470E-10
   50     6   3.6006515499745689E-10
   51     6   1.2698257269924707E-10
   52     6   2.6740749724551786E-10
   53     6   3.7795630789837628E-10
   54     6   2.1319675765872699E-10
   55     6   1.5546276282358582E-10
   56     6   4.6817624031080136E-10
   57     6   1.9117127576786495E-10
   58     6   4.6028466690553052E-10
   59     6   1.6188318979671202E-10
   60     6   2.1210344739567489E-10
   61     6   3.4846736885709644E-10
   62     6   3.1234596695112936E-10
   63     6   1.0413707390922756E-10
   64     6   3.5095000281522217E-10

    0     7   2.9865263342108927E-11
    1     7   1.9055117854438607E-10
    2     7   2.0952290606890500E-10
    3     7   7.4450818897227487E-11
    4     7   1.5515403032056830E-10
    5     7   2.0846565851744096E-10
    6     7   1.3937241625668663E-10
    7     7   2.3492047943750924E-10
    8     7   2.6396810064576846E-10
    9     7   1.2055536544352057E-10
   10     7   2.3578610476012201E-10
   11     7   1.2405698549266815E-10
   12     7   8.6470516470880332E-11
   13     7   2.2206234717065485E-10
   14     7   1.7031285128342587E-10
   15     7   6.1332255394241633E-11
   16     7   2.0090497092980096E-10
   17     7   2.0126139248994969E-10
   18     7   6.6599437163974274E-11
   19     7   1.6852145821224424E-10
   20     7   2.0789542108527233E-10
   21     7   1.2214361147974087E-10
   22     7   9.0489639771328441E-11
   23     7   2.7089306820528324E-10
   24     7   1.0722856604467128E-10
   25     7   2.7171059802115575E-10
   26     7   9.0714253934352662E-11
   27     7   1.2123448120957497E-10
   28     7   2.1427564650054024E-10
   29     7   1.5992131360816943E-10
   30     7   6.9605327390304748E-11
   31     7   2.0539288366032538E-10
   32     7   1.9595090157234625E-10
   33     7   6.0617380687890628E-11
   34     7   1.7570553138872323E-10
   35     7   2.1900557171910839E-10
   36     7   8.2719403311366277E-11
   37     7   1.3185836604658466E-10
   38     7   2.2961099718198578E-10
   39     7   1.2458846618930358E-10
   40     7   2.5690942987872885E-10
   41     7   2.4804532985934798E-10
   42     7   1.3026469723148775E-10
   43     7   2.2079225049226313E-10
   44     7   1.4209930127340512E-10
   45     7   7.7921529248607658E-11
   46     7   2.1620347473934219E-10
   47     7   1.8113570909436306E-10
   48     7   5.8842910369509089E-11
   49     7   1.9339196868779860E-10
   50     7   2.0697313200282496E-10
   51     7   7.3274247816666267E-11
   52     7   1.5391920921495622E-10
   53     7   2.1709694672170786E-10
   54     7   1.2303495962774668E-10
   55     7   9.0081476115467369E-11
   56     7   2.6908214896138538E-10
   57     7   1.1003742339357709E-10
   58     7   2.6464375270162041E-10
   59     7   9.3622058098743633E-11
   60     7   1.2254746013640145E-10
   61     7   2.0012023101906562E-10
   62     7   1.7978719739240534E-10
   63     7   6.0082437521734121E-11
   64     7   2.0180782564732506E-10

    0     8   1.6623921943386569E-11
    1     8   1.0611492472290151E-10
    2     8   1.1680806594199974E-10
    3     8   4.1164062150408327E-11
    4     8   8.6253307377975104E-11
    5     8   1.1642565408139319E-10
    6     8   7.7266937186336887E-11
    7     8   1.3159519656419478E-10
    8     8   1.4773106915574186E-10
    9     8   6.6768864730713216E-11
   10     8   1.3180854829564177E-10
   11     8   6.8858095677988276E-11
   12     8   4.7876436529413982E-11
   13     8   1.2383130775639981E-10
   14     8   9.4809244529066410E-11
   15     8   3.3878382078267061E-11
   16     8   1.1184579340172626E-10
   17     8   1.1223620144085130E-10
   18     8   3.6762606995141067E-11
   19     8   9.3632108103263269E-11
   20     8   1.1626695942821376E-10
   21     8   6.7264056254334203E-11
   22     8   4.9821360228128088E-11
   23     8   1.5099767288373027E-10
   24     8   5.9607689224312866E-11
   25     8   1.5152619366478258E-10
   26     8   4.9824794425286631E-11
   27     8   6.6857719610743103E-11
   28     8   1.1978496489254408E-10
   29     8   8.8869835197422538E-11
   30     8   3.8439558650021527E-11
   31     8   1.1452085455931440E-10
   32     8   1.0910746299593313E-10
   33     8   3.3461742397995713E-11
   34     8   9.7822193483054915E-11
   35     8   1.2212016195731230E-10
   36     8   4.5770805967942726E-11
   37     8   7.3236249232995463E-11
   38     8   1.2830877802753330E-10
   39     8   6.9018374327242631E-11
   40     8   1.4383068475837603E-10
   41     8   1.3887849159271919E-10
   42     8   7.2201632557340834E-11
   43     8   1.2333535741783975E-10
   44     8   7.8960533552523053E-11
   45     8   4.3120483361414018E-11
   46     8   1.2050669881578822E-10
   47     8   1.0088934813793502E-10
   48     8   3.2472143116457429E-11
   49     8   1.0764729039137159E-10
   50     8   1.1544451861886561E-10
   51     8   4.0460061416807074E-11
   52     8   8.5528088843941032E-11
   53     8   1.2135889100102311E-10
   54     8   6.7907869575272094E-11
   55     8   4.9418853749050967E-11
   56     8   1.5012410187473122E-10
   57     8   6.1165999783954834E-11
   58     8   1.4747687394448619E-10
   59     8   5.1647474119692763E-11
   60     8   6.7431520597183824E-11
   61     8   1.1193540134409955E-10
   62     8   9.9892211809151442E-11
   63     8   3.3192416072541997E-11
   64     8   1.1244562740785550E-10

    0     9   5.0154302395900116E-11
    1     9   3.2011512365946864E-10
    2     9   3.5227161166004577E-10
    3     9   1.2421719733373518E-10
    4     9   2.6028661262411146E-10
    5     9   3.5101606099573610E-10
    6     9   2.3319052603388210E-10
    7     9   3.9663012439654242E-10
    8     9   4.4535673484080142E-10
    9     9   2.0149921230322336E-10
   10     9   3.9737161505940910E-10
   11     9   2.0782817579057369E-10
   12     9   1.4445839874966637E-10
   13     9   3.7345540154895655E-10
   14     9   2.8602118297182512E-10
   15     9   1.0220729268571529E-10
   16     9   3.3743237753133633E-10
   17     9   3.3844555617445291E-10
   18     9   1.1095441330978300E-10
   19     9   2.8260234275103570E-10
   20     9   3.5037858037479984E-10
   21     9   2.0327036290559199E-10
   22     9   1.5047162074557987E-10
   23     9   4.5558398402016249E-10
   24     9   1.7974948193140656E-10
   25     9   4.5714561150875878E-10
   26     9   1.5056590288043316E-10
   27     9   2.0197977520116990E-10
   28     9   3.6103295305915498E-10
   29     9   2.6821156161641449E-10
   30     9   1.1601167219713383E-10
   31     9   3.4535322045844420E-10
   32     9   3.2915397406352197E-10
   33     9   1.0095914044154115E-10
   34     9   2.9510855838392961E-10
   35     9   3.6828776954825684E-10
   36     9   1.3811613900516226E-10
   37     9   2.2102346528542116E-10
   38     9   3.8683378776198636E-10
   39     9   2.0829273218770048E-10
   40     9   4.3356679481653964E-10
   41     9   4.1863654775669554E-10
   42     9   2.1789106601487621E-10
   43     9   3.7185538840142527E-10
   44     9   2.3828893762361778E-10
   45     9   1.3010352612604627E-10
   46     9   3.6345717524248095E-10
   47     9   3.0432983999799081E-10
   48     9   9.7972594643940846E-11
   49     9   3.2477869343548332E-10
   50     9   3.4810425937795152E-10
   51     9   1.2212502401764732E-10
   52     9   2.5812607729397849E-10
   53     9   3.6578724403280104E-10
   54     9   2.0511712306828607E-10
   55     9   1.4938388574191594E-10
   56     9   4.5288669002041628E-10
   57     9   1.8445419990921234E-10
   58     9   4.4496951889968605E-10
   59     9   1.5592828586345859E-10
   60     9   2.0380959830561235E-10
   61     9   3.3731131205931596E-10
   62     9   3.0149606275508992E-10
   63     9   1.0014810816199964E-10
   64     9   3.3915939342130139E-10

    0    10   4.0907998695896518E-12
    1    10   2.6188135698057381E-11
    2    10   2.9016410565612980E-11
    3    10   9.5501081437233823E-12
    4    10   2.1038880104869430E-11
    5    10   2.9305007888693472E-11
    6    10   1.8394454788126126E-11
    7    10   3.3983028654339180E-11
    8    10   3.7915671338105008E-11
    9    10   1.5741252925495230E-11
   10    10   3.3456033461901374E-11
   11    10   1.6590332714673989E-11
   12    10   1.1230581218677933E-11
   13    10   3.0841765924147032E-11
   14    10   2.3328270504105344E-11
   15    10   7.7648744672143381E-12
   16    10   2.7554474469918064E-11
   17    10   2.7913583009764416E-11
   18    10   8.4189768537721463E-12
   19    10   2.2773054060926303E-11
   20    10   2.9464794801599331E-11
   21    10   1.5334078636882845E-11
   22    10   1.1630671185134622E-11
   23    10   3.7685731657350997E-11
   24    10   1.4391833630892118E-11
   25    10   3.7956409697109523E-11
   26    10   1.1449012250377307E-11
   27    10   1.5373685486354369E-11
