#  kx   kyz         |phi(kx, kyz)|^2
   54     9   6.9791846238642114E-08
   55     9   1.6902527715238183E-07
   56     9   1.2885239564152168E-07
   57     9   1.2599750401080749E-07
   58     9   7.5902963985939918E-08
   59     9   6.4463274366465364E-08
   60     9   1.2530219176291103E-07
   61     9   2.0714234462356535E-07
   62     9   1.3576383654498276E-07
   63     9   1.5012449384777915E-07
   64     9   2.1863130294914717E-08

    0    10   3.0694860742798277E-03
    1    10   3.3873945961752747E-03
    2    10   3.7456034702579360E-03
    3    10   3.8054717970682139E-03
    4    10   9.7837234010721467E-04
    5    10   1.6716077609589021E-03
    6    10   4.1598252459336318E-04
    7    10   2.1730267441461577E-03
    8    10   1.2051833813741867E-03
    9    10   1.0895425933642158E-03
   10    10   1.5965270813768541E-04
   11    10   4.6771990257901322E-04
   12    10   1.6005430449708466E-04
   13    10   1.8836458840443645E-04
   14    10   1.6030806400858726E-04
   15    10   4.7086012604234648E-05
   16    10   6.3846430945622569E-05
   17    10   7.0330400371196035E-05
   18    10   3.3437528583079588E-05
   19    10   1.5454998089863946E-05
   20    10   4.5149113201269699E-05
   21    10   1.3986301148078596E-05
   22    10   2.3405961048316368E-05
   23    10   6.3087777474291894E-06
   24    10   9.7456350908099138E-06
   25    10   4.0195166738800893E-06
   26    10   2.3685276936254299E-06
   27    10   2.3990595444221733E-06
   28    10   7.0466432970512093E-07
   29    10   1.1069935633906399E-06
   30    10   2.3611968848823374E-07
   31    10   1.1040876308515948E-06
   32    10   2.9445100928804615E-07
   33    10   2.2992575387028124E-07
   34    10   3.8620994357633881E-07
   35    10   5.9923840797222749E-07
   36    10   2.5304545317105791E-07
   37    10   3.5741179705748477E-07
   38    10   1.2531509147868505E-07
   39    10   4.2822708932407062E-07
   40    10   2.2614362878734546E-07
   41    10   4.1919848303963849E-07
   42    10   2.5933932066471891E-07
   43    10   2.7129993617360494E-07
   44    10   2.4518413764629175E-07
   45    10   4.3253893101167579E-07
   46    10   1.3783514036144319E-07
   47    10   4.3163729711768682E-07
   48    10   1.3756490170845991E-07
   49    10   1.7990250892589381E-07
   50    10   2.8360994605740750E-07
   51    10   3.7255338767032042E-07
   52    10   1.8694947617844358E-07
   53    10   3.3419509065711825E-07
   54    10   2.9863207290401780E-07
   55    10   3.7742335118680240E-07
   56    10   2.0361059470221405E-07
   57    10   3.2349984133900271E-07
   58    10   6.6418567871320742E-08
   59    10   4.5266965279258376E-07
   60    10   2.9560075817346136E-07
   61    10   4.5702789660547503E-07
   62    10   1.5627766273680649E-07
   63    10   1.5792430256403875E-07
   64    10   3.1434036637663828E-07

    0    11   6.2274418425353837E-04
    1    11   1.6966042336366187E-03
    2    11   2.6378171199147181E-03
    3    11   1.0216520177536615E-03
    4    11   2.6260626506626793E-03
    5    11   6.9083737363184695E-04
    6    11   2.1564777331688988E-03
    7    11   1.3661225335336886E-03
    8    11   8.8087348564193640E-04
    9    11   1.7196111059314448E-03
   10    11   6.7575498118577573E-04
   11    11   3.0562965816390529E-04
   12    11   2.1935450353578002E-04
   13    11   5.6902733205397064E-04
   14    11   7.2244833587788160E-05
