#  kx   kyz         |phi(kx, kyz)|^2
   57     1   2.4652084224465370E-33
   58     1   1.8139010406361997E-33
   59     1   1.3797868993252431E-33
   60     1   1.3407928729044318E-33
   61     1   4.7241879468802076E-33
   62     1   1.6679080091880669E-33
   63     1   9.0431357069337569E-33
   64     1   1.2231020515582474E-33
   65     1   2.3182349682635770E-33
   66     1   1.6612600817912284E-33
   67     1   1.0484182227400046E-33
   68     1   9.0888980617465139E-34
   69     1   3.9500093081730475E-33
   70     1   1.8397511933378146E-33
   71     1   1.9914071373817511E-33
   72     1   4.0168969730041487E-33
   73     1   4.6891051770036874E-34
   74     1   4.2724582786458604E-33
   75     1   1.1598675678791225E-33
   76     1   2.3987850225020036E-33
   77     1   2.6519009764244344E-33
   78     1   6.0023968738736986E-34
   79     1   7.6573465539638755E-34
   80     1   4.3258686741667491E-33
   81     1   1.6216491249435676E-33
   82     1   3.2965741549422801E-33
   83     1   2.1017751876102592E-33
   84     1   5.6939562710208810E-33
   85     1   6.1106567002197233E-33
   86     1   4.1572755942755118E-33
   87     1   1.2783421464295581E-32
   88     1   1.6424357185146083E-33
   89     1   1.2679257037337671E-33
   90     1   1.6407324778228825E-34
   91     1   3.7068246510144011E-33
   92     1   2.3959201794246304E-33
   93     1   1.0650481487576175E-33
   94     1   2.7199506439724456E-33
   95     1   4.8025396046947154E-34
   96     1   2.3713258912383280E-33
   97     1   2.9206032496311514E-33
   98     1   4.1879283725938848E-34
   99     1   4.1878838355204393E-34
  100     1   1.0598996459381059E-33
  101     1   2.0882030836300165E-33
  102     1   1.9804323940966097E-33
  103     1   2.6280591601437639E-33
  104     1   2.9364070844114763E-33
  105     1   4.5916622682879784E-33
  106     1   2.4852551504298725E-34
  107     1   6.2291212285660071E-34
  108     1   3.0413715235503111E-33
  109     1   1.2093412947606000E-34
  110     1   6.5267295463415537E-33
  111     1   9.6628686494593513E-34
  112     1   3.6509303378635966E-33
  113     1   6.3274704741872753E-34
  114     1   3.3021466049573553E-33
  115     1   2.4305428790301651E-33
  116     1   2.3526417945347279E-33
  117     1   5.8511383074881210E-33
  118     1   5.7035622069188586E-34
  119     1   1.8193370375888984E-33
  120     1   7.8214468291390685E-34
  121     1   6.2994948844847519E-33
  122     1   1.0550626266654922E-33
  123     1   3.0461918565520041E-33
  124     1   8.5721274575021417E-34
  125     1   8.3282708455702851E-34
  126     1   7.6268382490740528E-34
  127     1   6.8750756209162682E-33
  128     1   7.2083045819891398E-34

    0     2   2.9245623848758992E-33
    1     2   2.6596216567894367E-32
    2     2   2.8531554951255287E-32
